"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"398357-c85425f6e23442eba3d41c92c53d9dcb","DEN","columbus","CMH","1","true","2022-11-18 07:00:00","2022-11-19 07:00:00","0","Delta Air Lines","39.998","-82.892","372.6"
"398400-928943ca9de3480d8479f0b4ffe8a922","TYS","new york","LGA","1","true","2023-03-03 13:00:00","2023-03-17 13:00:00","0","Delta Air Lines","40.64","-73.779","193.75"
"398402-7ee1b2b16cfb4e9fa78859815de25e1d","BFL","new york","LGA","1","true","2022-11-23 14:00:00","2022-11-26 14:00:00","0","Allegiant Air","40.64","-73.779","631.02"
"398422-88460a4e63ac4eeb8721c18a1bfce70d","LGA","memphis","MEM","1","true","2022-11-17 07:00:00","2022-11-26 07:00:00","1","Delta Air Lines","35.042","-89.977","273.37"
"398446-1e3bffc08b3c464fade43e5e08e1e68e","YXE","indianapolis","IND","1","true","2022-11-17 12:00:00","2022-11-22 12:00:00","1","Frontier Airlines","39.717","-86.294","381.36"
"398468-03bf456cdc2440b3bb3c19c63430964a","YXU","denver","DEN","1","true","2023-02-03 07:00:00","2023-02-15 07:00:00","0","United Airlines","39.858","-104.667","352.67"
"398554-18f72403e390455fb0bf0c83c18123f3","NBG","phuket","HKT","2","true","2023-02-03 14:00:00","2023-02-19 14:00:00","2","Etihad Airways","8.113","98.317","5332.74"
"398653-5fbce4f8a0ea4137a7789e9a916bacd7","YOW","san jose","SJI","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","0","Cebu Pacific","37.362","-121.929","646.71"
"398724-5fd191a66c754ac7a8080746428b9f10","BUF","baltimore","BWI","1","true","2022-11-18 09:00:00","2022-11-22 09:00:00","1","United Airlines","39.175","-76.668","90.95"
"398736-93d59bfaa94e4d02adae46a841bb4226","LUF","new york","JFK","2","true","2022-11-16 15:00:00","2022-11-22 15:00:00","2","Delta Air Lines","40.64","-73.779","1185.16"
"398760-1841e8ab6bcf48e9abc18cc309f33aa0","YHU","dallas","DAL","1","true","2022-11-15 11:00:00","2022-11-19 11:00:00","1","Southwest Airlines","32.847","-96.852","452.72"
"398830-100c7b35ee634429a8f76fbcec3e4425","DEN","las vegas","LAS","1","true","2022-11-16 12:00:00","2022-11-18 12:00:00","0","Southwest Airlines","36.08","-115.152","190.16"
"398977-ad60178aeb4b4c10b9fc8ba57f82200a","GRR","oklahoma city","TIK","5","true","2023-02-02 12:00:00","2023-02-18 12:00:00","4","Delta Air Lines","35.393","-97.601","1250.94"
"398981-ebb392077df241dc97d1e4e49d686712","MSP","los angeles","LSQ","1","true","2022-11-15 13:00:00","2022-11-24 13:00:00","1","American Airlines","33.942","-118.408","464.39"
"399162-51c20c9e956d4e90a263f91f8784e28e","RND","dallas","DAL","1","true","2022-11-16 09:00:00","2022-11-18 09:00:00","0","United Airlines","32.847","-96.852","69.2"
"399184-1f2222d6ea474d209433689b93ad3854","LAX","el paso","BIF","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","United Airlines","31.849","-106.38","223.85"
"399233-f2afde078ba94d438da6f858fbbaa4e1","BNA","dallas","DAL","1","true","2022-11-15 08:00:00","2022-11-16 08:00:00","1","AirTran Airways","32.847","-96.852","190.62"
"399253-7c91361aef4c41c3acb9037791fda0ad","YUL","los angeles","LAX","1","true","2022-11-16 15:00:00","2022-11-20 15:00:00","0","Virgin America","33.942","-118.408","661.78"
"399273-f343c6e923a0479384dd254230ad1f59","LAX","antalya","AYT","2","true","2023-02-02 08:00:00","2023-02-20 08:00:00","1","easyJet","36.901","30.792","4344.17"
"399274-dfbfbe437d21453fa012999ae30300b2","YQB","toronto","YZD","2","true","2023-03-03 21:00:00","2023-03-12 21:00:00","1","American Airlines","43.862","-79.37","244.75"
"399393-b693f9f5c9524864813da417cac39f47","UGN","san antonio","SKF","1","true","2022-11-16 13:00:00","2022-11-19 13:00:00","0","Ryanair","29.529","-98.279","267.87"
"399396-068c1c2712ec48398fcd543076b7eab7","INT","milwaukee","MKE","1","true","2022-11-18 11:00:00","2022-11-24 11:00:00","0","AirTran Airways","42.947","-87.896","174.18"
"399406-7db6655e213b4d30a695fcb33c744bad","LAX","montreal","YHU","1","true","2022-11-24 10:00:00","2022-11-25 10:00:00","1","United Airlines","45.517","-73.417","732.72"
"399484-3a3865fc40c5443c82ab1b9783a4cc50","RIC","phoenix","LUF","1","true","2022-11-17 07:00:00","2022-11-21 07:00:00","0","United Airlines","33.535","-112.383","528.19"
"399522-c5c38a217d10478b9ceaf65ecdb0af56","BIF","phoenix","PHX","1","true","2022-11-19 07:00:00","2022-11-24 07:00:00","1","JetBlue Airways","33.535","-112.383","106.56"
"399559-dd839f1af73a4199bdff3db7240b016c","PHX","tucson","TUS","1","true","2022-11-18 12:00:00","2022-11-20 12:00:00","1","Delta Air Lines","32.166","-110.883","32.72"
"399648-56ef502912e842e38f11524357c905fd","LGB","osaka","ITM","2","true","2023-03-03 07:00:00","2023-03-15 07:00:00","1","Japan Airlines","34.785","135.438","3033.0"
"399682-8db0c8fb5eb64a4490481dd0f4eecaa7","YIP","toronto","YTZ","1","true","2022-11-17 10:00:00","2022-11-20 10:00:00","0","Porter Airlines","43.862","-79.37","64.74"
"399759-41c6c9fdf6344ee1b00ab72e22b23fe3","YMX","new york","JFK","1","true","2022-11-19 16:00:00","2022-11-22 16:00:00","0","Allegiant Air","40.64","-73.779","95.88"
"399784-15267fab83e042c0b6b1dcca7fefd9b3","LAS","chicago","MDW","1","true","2022-11-15 12:00:00","2022-11-19 12:00:00","1","Porter Airlines","41.786","-87.752","443.17"
"399838-957f675db0c645dd9aba91e907ea3d23","JFK","houston","EFD","1","true","2022-11-19 10:00:00","2022-11-24 10:00:00","0","American Airlines","29.607","-95.159","450.83"
"399839-ba91beb7a791435895d009d4c9dd30b9","TUS","san antonio","SKF","1","true","2022-11-20 07:00:00","2022-11-23 07:00:00","0","American Airlines","29.529","-98.279","243.66"
"399883-1d766d69ec0a4c52828f31dac0728d51","YYZ","istanbul","IST","7","true","2023-03-03 17:00:00","2023-03-22 17:00:00","6","Turkish Airlines","40.977","28.821","9943.99"
"399892-cb140440d1ec41baaa12a26e0e97818a","LGA","toronto","YKZ","1","true","2022-11-16 07:00:00","2022-11-19 07:00:00","0","American Airlines","43.862","-79.37","101.66"
"399918-28bbeb7fd7ba4fa8a66fc6285dff74ef","MDW","nashville","BNA","1","false","2022-11-18 16:00:00","","1","Southwest Airlines","36.124","-86.678","53.1"
"399967-93541a4311b640fdbeaa07de08c4117c","EFD","indianapolis","IND","1","true","2023-03-03 11:00:00","2023-03-15 11:00:00","1","Allegiant Air","39.717","-86.294","238.34"
"400064-56203f7fbf344416a7f1e676ab876d48","SFO","new york","LGA","1","true","2022-11-16 07:00:00","2022-11-20 07:00:00","0","United Airlines","40.64","-73.779","752.65"
"400081-5bfcb3d0c0e54763b3c91ed6fb6f26c6","CLT","milwaukee","MKE","1","true","2022-11-22 07:00:00","2022-11-26 07:00:00","0","Southwest Airlines","42.947","-87.896","185.61"
"400095-2b0b8c4a103f476a8025a2f26131fb64","DEN","washington","DCA","1","true","2022-11-21 12:00:00","2022-11-25 12:00:00","1","Allegiant Air","38.852","-77.037","410.03"
"400117-08c177bbefa747a0a87c2cdb3a2ef21e","JFK","san antonio","SKF","1","true","2022-11-17 09:00:00","2022-11-20 09:00:00","1","United Airlines","29.529","-98.279","515.21"
"400148-1eabd6dbf424486fbe37d19cb6abd60b","SAN","paris","ORY","2","true","2023-03-03 09:00:00","2023-03-16 09:00:00","2","Air France","48.969","2.441","3192.27"
"400172-523176f125644ed5b9578df681aa9388","LAX","new york","JFK","1","true","2022-11-22 07:00:00","2022-11-25 07:00:00","0","British Airways","40.64","-73.779","692.58"
"400253-798d3e1f1b964dc09926d42103eb1035","COS","new york","LGA","1","true","2022-11-21 07:00:00","2022-11-23 07:00:00","0","American Airlines","40.64","-73.779","461.83"
"400340-a8c28599e4334f78a51010ac3b8b921a","YHU","macau","MFM","3","true","2023-03-03 15:00:00","2023-03-20 15:00:00","2","Air Macau","22.149","113.591","7172.47"
"400376-a42e9fedb8b64fd997053774a1be6903","COS","austin","AUS","1","true","2022-11-16 14:00:00","2022-11-20 14:00:00","1","Delta Air Lines","30.194","-97.67","213.36"
"400551-581a2620974640dab1d7a9ad359d4731","LAX","prague","PRG","1","true","2023-03-02 16:00:00","2023-03-19 16:00:00","0","Czech Airlines","50.101","14.26","1732.09"
"400574-7cb4903c381f4aed9bf93f5ef6f461be","LAX","new york","JFK","1","true","2022-11-17 10:00:00","2022-11-27 10:00:00","0","KLM Royal Dutch Airlines","40.64","-73.779","679.87"
"400604-e8329d96bc5b4952a8dfe98671d61794","NZC","winnipeg","YAV","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","0","United Airlines","50.056","-97.032","486.26"
"400606-9bc33afacbbf4e6494cb387234c0760c","LAX","riyadh","RUH","2","false","2023-02-02 17:00:00","","1","Saudi Arabian Airlines","24.957","46.699","2537.95"
"400614-09eeba5d7bdf45f88ba8058c41d3f406","EFD","memphis","MEM","1","true","2022-11-14 11:00:00","2022-11-16 11:00:00","0","Alitalia","35.042","-89.977","130.86"
"400643-9bef716b59f04140b36c354688e2ff8a","YHM","charlotte","CLT","1","true","2022-11-17 11:00:00","2022-11-23 11:00:00","1","Allegiant Air","35.214","-80.943","147.01"
"400773-832179a6ab3449dda9f17a530a2c1667","LSV","toronto","YZD","1","true","2022-11-20 11:00:00","2022-11-23 11:00:00","1","United Airlines","43.862","-79.37","628.96"
"400792-704977ab3d6346e99a8a04af8a1b2d15","TYS","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","0","Alaska Airlines","40.64","-73.779","170.86"
"400803-c355676ad7094bdcb4dc1f45107bad90","DCA","new york","JFK","1","true","2022-11-17 14:00:00","2022-11-26 14:00:00","1","JetBlue Airways","40.64","-73.779","54.75"
"400865-fca1950d2e31441eada8c013fc9c08d0","FTW","oklahoma city","OKC","1","true","2022-11-15 10:00:00","2022-11-18 10:00:00","1","Alaska Airlines","35.393","-97.601","50.32"
"400918-544d567c0887439495f26f30ad9aede3","DAL","san diego","NZY","2","true","2022-11-15 12:00:00","2022-11-18 12:00:00","1","Ryanair","32.699","-117.215","678.74"
"400947-b5a0b38b4d684be9ad12aaaed4ddcd78","LGA","prague","PRG","2","true","2023-02-03 17:00:00","2023-02-20 17:00:00","1","Tarom","50.101","14.26","2326.88"
"400975-1cf1c4a89bb04d0cbbc6eade22508fec","PHX","dallas","DAL","1","true","2022-11-20 07:00:00","2022-11-23 07:00:00","0","AirTran Airways","32.847","-96.852","233.65"
"401064-a3f68596a3ce4a1daac7fc04fd8b4599","LGA","tucson","TUS","3","true","2022-11-18 07:00:00","2022-11-30 07:00:00","0","Southwest Airlines","32.166","-110.883","1685.36"
"401069-33bb086ee7a14e5baf0b0dc893fbf642","PHX","boston","BOS","1","true","2022-11-14 15:00:00","2022-11-17 15:00:00","1","United Airlines","42.364","-71.005","613.54"
"401086-451f008634ef4dc1bb9f0db0c257310b","FTW","san diego","NZY","1","true","2022-11-18 09:00:00","2022-11-20 09:00:00","1","American Airlines","32.699","-117.215","333.12"
"401132-e85862fce1504b2b934469f0190f79b7","LAX","portland","PDX","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","0","Alaska Airlines","45.589","-122.597","237.98"
"401174-a8fa094fe6b44827ad206067e857f481","LOU","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","Kuwait Airways","40.64","-73.779","192.43"
"401309-2a0476d0db2f4af0950868d1315060bb","YUL","san antonio","SKF","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","0","American Airlines","29.529","-98.279","486.71"
"401357-152573a773e74c449cde65d6b0f916b5","SFO","new york","JFK","2","true","2022-11-16 13:00:00","2022-11-26 13:00:00","0","Avianca - Aerovias Nacionales de Colombia","40.64","-73.779","1439.64"
"401365-7e070d423b3142afb3f6d170c5e62ea9","ORD","new york","LGA","1","true","2022-11-19 10:00:00","2022-11-22 10:00:00","1","Delta Air Lines","40.64","-73.779","205.61"
"401420-e8cecf6c3a4c47b8b9d09bc038e7871a","LUF","denver","DEN","1","true","2022-11-20 09:00:00","2022-11-21 09:00:00","0","Frontier Airlines","39.858","-104.667","168.16"
"401438-a1c9bffddaf24a289523cf9ee72f465b","TIK","san jose","SJI","1","true","2022-11-24 11:00:00","2022-12-04 11:00:00","0","Cebu Pacific","37.362","-121.929","394.64"
"401528-be6acf6e76eb4a5e9a8f3204a3c3e1f5","LAX","hanoi","HAN","1","true","2023-03-03 10:00:00","2023-03-21 10:00:00","0","Malaysia Airlines","21.222","105.806","2152.83"
"401533-3959068564a345c18284196f637e0b11","YHM","milwaukee","MKE","1","true","2022-11-18 10:00:00","2022-11-23 10:00:00","2","Southwest Airlines","42.947","-87.896","116.23"
"401560-dbcb46cb29e440009b69a515744b5f7c","JFK","san antonio","SVZ","2","true","2023-03-03 07:00:00","2023-03-23 07:00:00","1","Conviasa","29.529","-98.279","849.96"
"401622-c1278bccc19546fcbb2469f66970a331","DCA","new york","JFK","1","true","2022-11-19 10:00:00","2022-11-21 10:00:00","0","World Scale Airlines","40.64","-73.779","58.89"
"401692-194f34d7eafe4d4a8f8288ebb50e0e71","BIF","philadelphia","PNE","1","true","2022-11-22 08:00:00","2022-11-29 08:00:00","0","American Airlines","39.872","-75.241","486.82"
"401693-7bc90d1a947242e693091b704b100db7","FTW","san jose","SJO","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","Avianca - Aerovias Nacionales de Colombia","37.362","-121.929","400.09"
"401726-fe0dceb9e5ed47b290c59bd9a4a031b5","TCM","new york","LGA","2","true","2022-11-17 14:00:00","2022-11-20 14:00:00","0","United Airlines","40.64","-73.779","1354.31"
"401727-ba874722430d482eb7e68c448d04d113","MSN","chicago","MDW","2","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","Southwest Airlines","41.786","-87.752","74.3"
"401766-e636b5fa38b44a1da67d83524caf451d","CLT","boston","BOS","3","true","2022-11-22 13:00:00","2022-11-27 13:00:00","0","Virgin Atlantic Airways","42.364","-71.005","661.81"
"401812-b395ee8cc63c4c6ab67d834e30ff89a9","JFK","san antonio","RND","2","true","2023-02-03 07:00:00","2023-02-15 07:00:00","1","United Airlines","29.529","-98.279","851.21"
"401850-88b81f20fa4f4f7487ea190ed5cca2ac","BOS","san jose","SJI","1","true","2022-12-01 16:00:00","2022-12-05 16:00:00","0","Cebu Pacific","37.362","-121.929","800.25"
"401857-e038bf14dde54793b79629120cd13c44","SFO","new york","JFK","1","false","2022-11-22 15:00:00","","1","Air France","40.64","-73.779","393.7"
"401863-f74054bff3df4aa2b21eff95e29ce107","YHM","new york","JFK","1","true","2022-11-19 13:00:00","2022-12-01 13:00:00","0","Alitalia","40.64","-73.779","90.69"
"401967-868a6536a5a44c2c893139b8bff25f46","PNE","toronto","YYZ","1","true","2022-11-18 16:00:00","2022-11-20 16:00:00","2","Air Canada","43.862","-79.37","102.8"
"402038-705951aae63e473b9f6bc2b418fa9184","MHR","macau","MFM","1","true","2023-03-02 07:00:00","2023-03-17 07:00:00","0","Air Macau","22.149","113.591","2124.02"
"402106-a24beaddae524709bc52d8c4f8164f55","LGA","san jose","SJI","1","true","2022-11-17 08:00:00","2022-11-22 08:00:00","1","Cebu Pacific","37.362","-121.929","734.87"
"402111-2c8ff46dd9744ce681cea0fb9f82fc9c","PHF","new york","JFK","1","true","2022-11-21 16:00:00","2022-11-24 16:00:00","1","Delta Air Lines","40.64","-73.779","79.44"
"402215-5c9d9bd5e56442529f05a82bd2932505","YHM","new york","JFK","1","true","2022-11-17 08:00:00","2022-11-23 08:00:00","1","Delta Air Lines","40.64","-73.779","106.46"
"402221-6c38c498265f44a89024dda9d01bf72e","BOS","los angeles","LAX","1","true","2022-11-16 07:00:00","2022-11-17 07:00:00","0","Volaris","33.942","-118.408","756.14"
"402282-05254c6a372147e79a5da70caa57d1fa","YAV","indianapolis","IND","1","true","2022-11-16 15:00:00","2022-11-19 15:00:00","1","American Airlines","39.717","-86.294","266.01"
"402301-b64ced8adfdd46ab9dc7b371da64bd3d","SLC","denver","DEN","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","United Airlines","39.858","-104.667","99.39"
"402408-8a30c4b7ffb543df9bab57d9a729344b","DCA","denver","DEN","1","false","2022-11-17 13:00:00","","0","United Airlines","39.858","-104.667","215.25"
"402479-b88968fa53624beebe972c84e9faab5c","TLH","chicago","ORD","1","true","2022-11-15 07:00:00","2022-11-17 07:00:00","0","Iberia Airlines","41.786","-87.752","249.24"
"402513-9427157521624a3cb157a33b70785fa3","LAS","edmonton","YEG","1","true","2022-11-19 11:00:00","2022-11-21 11:00:00","1","American Airlines","53.667","-113.467","360.17"
"402528-321f4436f00f422996cfb0273b3b2d4d","MDW","dallas","DAL","2","true","2022-11-19 07:00:00","2022-11-24 07:00:00","0","Air France","32.847","-96.852","422.29"
"402608-1ddf3275f58c4514b955730118d5e46c","OKC","jacksonville","JAX","1","true","2022-11-15 10:00:00","2022-11-17 10:00:00","1","JetBlue Airways","30.494","-81.688","281.47"
"402640-e3398599a4e044ddaee933e282b18ac2","JFK","edmonton","YEG","2","true","2022-11-22 07:00:00","2022-11-26 07:00:00","3","Air Canada","53.667","-113.467","1122.16"
"402653-5313d4c73b1b44cdb9e7a9d1981c8eca","ATL","philadelphia","PNE","1","true","2022-11-17 07:00:00","2022-11-21 07:00:00","0","Delta Air Lines","39.872","-75.241","199.27"
"402672-43a7dd983db343a08a096443434de0bd","LGA","nashville","BNA","2","true","2022-11-16 07:00:00","2022-11-18 07:00:00","1","Frontier Airlines","36.124","-86.678","398.38"
"402693-a2678ef9fd3e4de1b2cdf341d872b5af","YHM","jacksonville","NCA","1","true","2022-11-16 07:00:00","2022-11-16 07:00:00","0","Delta Air Lines","30.494","-81.688","251.25"
"402726-05539b9955464433b83962ad38bca983","YOW","louisville","LOU","1","false","2022-11-18 13:00:00","","0","American Airlines","38.228","-85.664","101.68"
"402764-3762df6e0fa74ae582ac6440e1204f95","IAD","new york","LGA","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","Delta Air Lines","40.64","-73.779","70.96"
"402803-b6499aac6a5240f9944ab47cb24b7b0b","CMH","chicago","ORD","1","true","2022-11-16 12:00:00","2022-11-28 12:00:00","1","Cathay Pacific","41.786","-87.752","82.98"
"402833-20890e705e024baca12a3f096a2ac0c1","SAT","baltimore","BWI","1","true","2022-11-15 16:00:00","2022-11-19 16:00:00","1","AirTran Airways","39.175","-76.668","444.72"
"402865-188b8d94efa64fbb820483de0f0fa65e","YYZ","chicago","ORD","1","true","2022-11-20 07:00:00","2022-11-26 07:00:00","0","Spirit Airlines","41.786","-87.752","132.05"
"402868-c9e3b323ce4149478e001d6015eba421","YUL","san jose","SJC","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","0","AeroMéxico","37.362","-121.929","694.61"
"402874-93b1c5ef497d45bebf9cd2592610d77a","SFO","new york","JFK","1","true","2022-11-15 16:00:00","2022-11-21 16:00:00","0","KLM Royal Dutch Airlines","40.64","-73.779","747.78"
"402883-97e4284c0df948239bb9285d14f1e09c","YZD","ottawa","YOW","1","true","2022-11-17 12:00:00","2022-11-22 12:00:00","1","Air Canada","45.323","-75.669","60.52"
"402923-fb02527dfab8440ebc97d55041740ae1","AUS","quebec","YQB","1","true","2022-11-20 07:00:00","2022-12-01 07:00:00","0","American Airlines","46.788","-71.398","535.42"
"402969-853b7863144b4ca58f5fd787d52919f2","OFF","boston","BOS","1","true","2022-11-17 14:00:00","2022-11-26 14:00:00","0","Cape Air","42.364","-71.005","373.41"
"403015-b8cad7fa5e374ac6a1286ac6c4522134","TUL","honolulu","HNL","1","true","2023-03-03 16:00:00","2023-03-18 16:00:00","0","Hawaiian Airlines","21.316","-157.927","1070.8"
"403139-956c11ea588b4220ab8f8a9075e0e9dc","MCI","los angeles","LAX","1","true","2023-02-03 07:00:00","2023-02-17 07:00:00","0","American Airlines","33.942","-118.408","380.64"
"403174-0817849f4be346828b3de8478bfae3d3","AKR","el paso","ELP","1","true","2022-11-19 10:00:00","2022-11-23 10:00:00","0","Air France","31.849","-106.38","368.25"
"403208-4cacbb6ba4bc4c68ac926ad91d69cf23","JFK","las vegas","LSV","1","true","2023-03-03 13:00:00","2023-03-12 13:00:00","0","Delta Air Lines","36.08","-115.152","642.35"
"403215-10000259b6e0465f9efb24dcfa4cff6d","DAL","toronto","YKZ","2","true","2022-11-20 07:00:00","2022-11-29 07:00:00","1","American Airlines","43.862","-79.37","690.08"
"403232-74e49f64af274bf481891dc6dd6442c7","PNE","los angeles","LAX","1","true","2022-11-19 15:00:00","2022-11-22 15:00:00","0","American Airlines","33.942","-118.408","661.74"
"403233-216a4a8d609f4c97bfb91706114379a6","DSM","manila","MNL","2","true","2023-03-03 07:00:00","2023-03-15 07:00:00","1","Cebu Pacific","14.509","121.019","4553.58"
"403250-bc14881eb50b43d0aec71d4a23ba6ff4","LIT","kuala lumpur","KUL","1","true","2023-02-02 07:00:00","2023-02-14 07:00:00","0","American Airlines","2.746","101.71","2997.18"
"403271-d932ebfba21a442e8bf566f4272f2b90","AUS","phoenix","LUF","1","true","2022-11-13 14:00:00","2022-11-16 14:00:00","1","Delta Air Lines","33.535","-112.383","251.76"
"403282-79bf7332e7804fb29dba0e4441da04e9","BFI","new york","LGA","1","true","2022-11-18 11:00:00","2022-11-27 11:00:00","1","Allegiant Air","40.64","-73.779","693.96"
"403391-3d8ad5a96123481abd571602cff6aa72","YHM","houston","EFD","1","true","2022-11-20 10:00:00","2022-11-27 10:00:00","0","United Airlines","29.607","-95.159","391.84"
"403408-eee0f606b802402fa01299fc4b3f9e1f","ORL","jacksonville","NCA","2","true","2023-02-03 07:00:00","2023-02-11 07:00:00","2","Delta Air Lines","30.494","-81.688","82.51"
"403529-5a8b12108e674a72bfbb461e1f33dce5","CLT","san jose","SJO","1","true","2022-11-15 09:00:00","2022-11-19 09:00:00","2","LACSA","37.362","-121.929","599.17"
"403552-96503c1a753a46c3beee386dc3fa3ba9","BFL","los angeles","LAX","2","true","2022-11-14 13:00:00","2022-11-17 13:00:00","0","United Airlines","33.942","-118.408","65.69"
"403593-20007759cd1d43f7b5f3af6a294639ca","IAH","bangkok","BKK","2","true","2023-02-02 21:00:00","2023-02-15 21:00:00","1","China Eastern Airlines","13.912","100.607","5819.49"
"403608-92a2621b80bc477fbbfd2ac2973f02ff","PHL","hamilton","HLZ","2","true","2022-11-14 08:00:00","2022-11-15 08:00:00","0","Air New Zealand","43.173","-79.935","190.9"
"403626-2b26252b5a354a9fa81f0f1c1525fab4","BFI","fort worth","FTW","1","true","2022-11-16 15:00:00","2022-11-19 15:00:00","1","United Airlines","32.82","-97.362","534.96"
"403639-1a345df596504d60825fc750f1da27be","BWI","chicago","UGN","1","true","2022-11-15 12:00:00","2022-11-18 12:00:00","2","Ryanair","41.786","-87.752","150.0"
"403674-9759f5201fce4a1ebaff8a8b7123398a","IAH","toronto","YKZ","1","true","2022-11-17 14:00:00","2022-11-23 14:00:00","1","Delta Air Lines","43.862","-79.37","419.61"
"403682-ed012ad8f93a41c4af5e7b7dab4c0cb1","LGA","quebec","YQB","1","true","2022-11-19 12:00:00","2022-11-27 12:00:00","0","Air Transat","46.788","-71.398","121.76"
"403698-ecb3c9a1f5e7449d8fe6bad08d63ad98","SAT","san jose","SJI","2","true","2023-02-02 15:00:00","2023-02-17 15:00:00","2","Cebu Pacific","37.362","-121.929","928.66"
"403707-9fe7ce3e3dcd495f9d5f96bab2025dcf","LIT","qingdao","TAO","2","true","2023-03-03 15:00:00","2023-03-14 15:00:00","1","Shandong Airlines","36.263","120.375","4284.08"
"403715-0413e9b9e51742e6b46611799cd3a501","YUL","portland","PWM","1","true","2022-11-16 15:00:00","2022-11-19 15:00:00","0","Delta Air Lines","45.589","-122.597","707.67"
"403729-5008ecc979ec4a0590364528903c7724","DET","chicago","MDW","1","true","2022-11-18 11:00:00","2022-11-20 11:00:00","0","AirTran Airways","41.786","-87.752","73.22"
"403777-4f9a9008ba0e4d8d9fee6fe85137361a","YOW","toronto","YZD","3","true","2022-11-15 16:00:00","2022-11-22 16:00:00","0","Delta Air Lines","43.862","-79.37","180.75"
"403801-8dd6417e33fe4ca8b78fa3b1a0930955","ORD","new york","LGA","3","true","2022-11-20 12:00:00","2022-11-22 12:00:00","1","American Airlines","40.64","-73.779","615.92"
"403836-b57a831326f34348a9310bb093616712","JFK","rome","RME","1","true","2023-01-05 12:00:00","2023-01-17 12:00:00","0","American Airlines","43.234","-75.407","58.37"
"403861-6df30fb2b30d49a2a717f455a368025b","EWR","las vegas","LSV","1","true","2023-02-03 07:00:00","2023-02-16 07:00:00","0","Delta Air Lines","36.08","-115.152","646.78"
"403892-4282dc2c351f4c51b36e1569866d8ea4","FAT","san diego","NZY","1","false","2022-11-15 16:00:00","","1","Delta Air Lines","32.699","-117.215","43.51"
"403895-64419bb17b6f4fa3992598ace0148158","GRR","oklahoma city","OKC","1","false","2022-11-21 07:00:00","","1","United Airlines","35.393","-97.601","129.42"
"403896-069bb8064605454e88853db8813905d6","CLT","new york","JFK","1","true","2022-11-23 10:00:00","2022-11-24 10:00:00","0","American Airlines","40.64","-73.779","159.0"
"403915-588198a84fdd43a9bdce9d2e6c7a2fc7","BIF","new york","LGA","1","true","2022-11-17 10:00:00","2022-11-25 10:00:00","0","American Airlines","40.64","-73.779","547.13"
"403917-1f5905a6cab84c8e9f0ca565fac11f2d","DTW","columbus","LCK","2","false","2022-11-17 11:00:00","","0","Allegiant Air","39.998","-82.892","41.88"
"404028-7f72530663e04ec08ff16121449dd1a4","OAK","montreal","YUL","1","true","2022-11-20 07:00:00","2022-11-25 07:00:00","3","United Airlines","45.517","-73.417","742.12"
"404088-af6fb9feb3bc4f118ec7f2eb572a3e44","RNO","san diego","SAN","2","true","2022-11-17 16:00:00","2022-11-20 16:00:00","0","Southwest Airlines","32.699","-117.215","280.98"
"404170-c2096293117342aa83807a450dbf08e0","SJC","houston","HOU","1","true","2022-11-19 07:00:00","2022-11-30 07:00:00","0","Southwest Airlines","29.607","-95.159","532.13"
"404194-c0c44895cb6a44209704e71f037d9245","JFK","quebec","YQB","1","true","2022-11-16 12:00:00","2022-11-21 12:00:00","0","Air Transat","46.788","-71.398","141.75"
"404256-523d1667443b4b78a3a7a90ed834310b","TNT","fort worth","FTW","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","1","American Airlines","32.82","-97.362","308.21"
"404272-a1036c86115c4ba9b0b1ff60d9650c23","YTZ","san antonio","SKF","1","true","2022-11-19 14:00:00","2022-11-23 14:00:00","0","Ryanair","29.529","-98.279","396.19"
"404281-1b8ffabac37a41739aacf0de466328a8","MEM","jacksonville","NCA","1","true","2022-11-17 07:00:00","2022-11-23 07:00:00","0","United Airlines","30.494","-81.688","167.13"
"404291-5cac3ac634b4442993b0a3efc621057e","SJC","louisville","LOU","2","true","2022-11-21 07:00:00","2022-11-26 07:00:00","0","Delta Air Lines","38.228","-85.664","1066.19"
"404333-fc4593f48a0d459c82976dd6d1248fce","SLC","austin","AUS","1","true","2022-11-23 16:00:00","2022-11-28 16:00:00","1","AirTran Airways","30.194","-97.67","308.32"
"404366-9a8cad12b02d4fc7a4b2797282af5676","BWI","portland","PWM","2","true","2022-11-23 07:00:00","2022-12-01 07:00:00","0","KLM Royal Dutch Airlines","45.589","-122.597","1320.47"
