"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date"
"39041","1972-03-26","F","true","false","usa","boston","BOS","42.364","-71.005","2021-08-28"
"39042","2005-06-22","F","false","false","canada","london","YXU","43.036","-81.154","2021-08-28"
"39043","1965-08-22","F","true","false","usa","las vegas","LAS","36.08","-115.152","2021-08-28"
"39044","2002-03-17","M","false","false","usa","anchorage","MRI","61.214","-149.846","2021-08-29"
"39045","2006-09-20","M","false","true","usa","newark","EWR","40.692","-74.169","2021-08-29"
"39046","1980-10-10","M","false","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39047","1974-02-19","F","false","false","canada","edmonton","YEG","53.31","-113.58","2021-08-29"
"39048","1988-02-02","M","false","false","canada","edmonton","YEG","53.31","-113.58","2021-08-29"
"39049","1974-10-08","F","false","false","usa","rochester","ROC","43.119","-77.672","2021-08-29"
"39050","1968-10-25","F","false","false","canada","calgary","YYC","51.114","-114.02","2021-08-29"
"39051","1994-11-09","F","false","false","usa","miami","TNT","25.862","-80.897","2021-08-29"
"39052","1989-02-22","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-08-29"
"39053","1996-10-21","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39054","1989-07-07","F","true","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39055","1964-12-03","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39056","1972-09-04","M","false","true","usa","chicago","MDW","41.786","-87.752","2021-08-29"
"39057","1981-01-15","F","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39058","2003-01-28","M","true","true","usa","new orleans","MSY","29.993","-90.258","2021-08-29"
"39059","1992-06-02","M","false","false","usa","sacramento","SAC","38.513","-121.493","2021-08-29"
"39060","2000-03-18","M","true","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39061","2006-05-05","F","false","false","usa","fort worth","FTW","32.82","-97.362","2021-08-29"
"39062","1993-04-16","M","false","false","usa","houston","EFD","29.607","-95.159","2021-08-29"
"39063","1983-01-19","M","true","true","usa","san jose","SJC","37.362","-121.929","2021-08-29"
"39064","1982-12-07","F","false","false","usa","san francisco","SFO","37.619","-122.375","2021-08-29"
"39065","1981-02-01","F","true","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39066","1996-09-16","F","false","false","usa","san antonio","SKF","29.384","-98.581","2021-08-29"
"39067","2003-02-17","F","true","true","usa","atlanta","ATL","33.64","-84.427","2021-08-29"
"39068","1977-12-27","F","true","false","usa","denver","DEN","39.858","-104.667","2021-08-29"
"39069","1970-10-10","F","true","false","canada","calgary","YYC","51.114","-114.02","2021-08-29"
"39070","1987-08-26","F","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39071","1970-09-15","M","false","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39072","1958-03-23","F","false","false","canada","london","YXU","43.036","-81.154","2021-08-29"
"39073","2006-07-25","M","false","false","usa","phoenix","LUF","33.535","-112.383","2021-08-29"
"39074","1996-11-02","M","false","true","usa","portland","PWM","43.646","-70.309","2021-08-29"
"39075","1981-09-23","M","false","false","canada","london","YXU","43.036","-81.154","2021-08-29"
"39076","1992-09-08","M","false","false","canada","montreal","YUL","45.468","-73.741","2021-08-29"
"39077","1982-05-20","F","true","false","usa","boston","BOS","42.364","-71.005","2021-08-29"
"39078","1985-10-19","F","true","true","usa","birmingham","BHM","33.563","-86.753","2021-08-29"
"39079","1997-09-04","M","false","false","usa","bakersfield","BFL","35.433","-119.057","2021-08-29"
"39080","2006-03-04","F","false","true","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39081","1966-01-28","F","true","true","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39082","1986-12-22","F","false","true","canada","edmonton","YXD","53.573","-113.521","2021-08-29"
"39083","1979-04-19","F","false","true","usa","chicago","ORD","41.979","-87.904","2021-08-29"
"39084","1987-08-01","M","false","false","usa","indianapolis","IND","39.717","-86.294","2021-08-29"
"39085","1992-12-18","F","false","false","usa","san jose","SJC","37.362","-121.929","2021-08-29"
"39086","1986-04-24","M","false","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39087","1986-07-25","M","false","true","usa","anchorage","EDF","61.251","-149.806","2021-08-29"
"39088","1969-10-11","M","true","false","canada","quebec","YQB","46.788","-71.398","2021-08-29"
"39089","1968-12-10","M","false","false","usa","richmond","RIC","37.505","-77.319","2021-08-29"
"39090","1968-07-27","M","false","false","usa","el paso","ELP","31.807","-106.378","2021-08-29"
"39091","2003-07-06","F","false","false","canada","toronto","YKZ","43.862","-79.37","2021-08-29"
"39092","2002-04-04","F","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39093","1972-06-18","M","true","false","usa","san francisco","SFO","37.619","-122.375","2021-08-29"
"39094","1970-02-05","M","true","false","canada","winnipeg","YAV","50.056","-97.032","2021-08-29"
"39095","1939-10-20","M","true","false","usa","colorado springs","COS","38.806","-104.7","2021-08-29"
"39096","1986-09-18","F","false","false","canada","calgary","YYC","51.114","-114.02","2021-08-29"
"39097","1983-04-13","F","false","true","usa","des moines","DSM","41.534","-93.663","2021-08-29"
"39098","1987-11-21","F","false","false","canada","london","YXU","43.036","-81.154","2021-08-29"
"39099","1971-08-10","F","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39100","1998-01-09","M","false","false","usa","atlanta","ATL","33.64","-84.427","2021-08-29"
"39101","1986-04-23","M","false","false","usa","el paso","ELP","31.807","-106.378","2021-08-29"
"39102","2002-05-07","F","false","false","usa","oklahoma city","OKC","35.393","-97.601","2021-08-29"
"39103","1972-03-19","M","false","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39104","2000-06-04","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39105","1989-08-28","F","false","true","usa","rochester","ROC","43.119","-77.672","2021-08-29"
"39106","1959-06-10","M","false","false","usa","houston","IAH","29.98","-95.34","2021-08-29"
"39107","1986-02-17","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39108","1998-11-26","F","false","false","usa","bakersfield","BFL","35.433","-119.057","2021-08-29"
"39109","1981-03-28","F","true","true","usa","san diego","NZY","32.699","-117.215","2021-08-29"
"39110","1998-11-19","M","false","false","usa","tulsa","TUL","36.198","-95.888","2021-08-29"
"39111","1996-02-20","F","false","false","usa","corpus christi","CRP","27.77","-97.501","2021-08-29"
"39112","1981-06-02","F","false","true","usa","houston","HOU","29.645","-95.279","2021-08-29"
"39113","1965-05-25","F","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39114","1968-08-07","O","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39115","1985-06-12","F","false","false","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39116","1976-10-26","M","false","false","canada","toronto","YKZ","43.862","-79.37","2021-08-29"
"39117","1965-05-01","F","false","true","usa","san diego","NZY","32.699","-117.215","2021-08-29"
"39118","1994-08-22","F","false","false","usa","dallas","DAL","32.847","-96.852","2021-08-29"
"39119","1978-10-23","M","false","false","canada","winnipeg","YWG","49.91","-97.234","2021-08-29"
"39120","1976-09-04","F","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39121","2006-04-08","M","false","false","usa","miami","OPF","25.907","-80.278","2021-08-29"
"39122","1974-09-20","M","false","true","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39123","1972-03-22","F","true","false","usa","newark","EWR","40.692","-74.169","2021-08-29"
"39124","1986-03-03","F","false","true","usa","orlando","MCO","28.429","-81.316","2021-08-29"
"39125","1956-11-19","M","true","false","usa","bakersfield","BFL","35.433","-119.057","2021-08-29"
"39126","2006-03-01","M","false","false","canada","london","YXU","43.036","-81.154","2021-08-29"
"39127","1993-11-02","F","false","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39128","1991-05-03","F","false","false","usa","tucson","TUS","32.116","-110.941","2021-08-29"
"39129","1963-12-26","F","true","true","canada","toronto","YYZ","43.677","-79.631","2021-08-29"
"39130","1970-05-01","M","false","true","usa","san antonio","SKF","29.384","-98.581","2021-08-29"
"39131","1946-12-05","M","true","false","usa","newark","EWR","40.692","-74.169","2021-08-29"
"39132","1969-08-04","F","true","false","usa","dallas","DAL","32.847","-96.852","2021-08-29"
"39133","1989-12-20","F","false","false","usa","chicago","MDW","41.786","-87.752","2021-08-29"
"39134","1970-04-24","M","true","true","canada","vancouver","YVR","49.195","-123.182","2021-08-29"
"39135","1990-10-19","F","false","false","usa","indianapolis","IND","39.717","-86.294","2021-08-29"
"39136","1985-02-22","F","false","true","usa","san antonio","RND","29.529","-98.279","2021-08-29"
"39137","1988-01-27","M","true","false","usa","fort worth","FTW","32.82","-97.362","2021-08-29"
"39138","2002-04-16","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39139","2001-10-28","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39140","1992-12-25","M","true","false","usa","stockton","SCK","37.894","-121.239","2021-08-29"
"39141","1977-03-19","F","true","false","canada","toronto","YZD","43.742","-79.466","2021-08-29"
"39142","1996-07-13","F","false","true","usa","houston","HOU","29.645","-95.279","2021-08-29"
"39143","1978-02-27","F","true","true","usa","dallas","DAL","32.847","-96.852","2021-08-29"
"39144","1990-05-13","F","true","false","usa","knoxville","TYS","35.812","-83.993","2021-08-29"
"39145","1973-04-15","F","true","false","usa","el paso","BIF","31.849","-106.38","2021-08-29"
"39146","2006-04-10","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39147","1979-04-17","F","false","false","usa","chicago","MDW","41.786","-87.752","2021-08-29"
"39148","1982-12-10","M","true","false","usa","el paso","BIF","31.849","-106.38","2021-08-29"
"39149","1973-03-23","M","false","false","usa","memphis","MEM","35.042","-89.977","2021-08-29"
"39150","1963-04-25","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39151","1987-10-11","M","true","true","usa","riverside","RAL","33.952","-117.445","2021-08-29"
"39152","1985-05-12","M","false","false","usa","phoenix","LUF","33.535","-112.383","2021-08-29"
"39153","1970-01-17","F","false","true","usa","jacksonville","NCA","34.708","-77.439","2021-08-29"
"39154","1982-10-13","M","false","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39155","1970-05-06","M","false","true","usa","philadelphia","PHL","39.872","-75.241","2021-08-29"
"39156","1983-04-15","M","false","false","usa","reno","RNO","39.498","-119.768","2021-08-29"
"39157","1998-11-01","M","false","false","canada","winnipeg","YWG","49.91","-97.234","2021-08-29"
"39158","1953-05-10","F","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39159","1998-10-14","F","false","true","usa","memphis","MEM","35.042","-89.977","2021-08-29"
"39160","1980-04-16","F","true","true","usa","st. petersburg","PIE","27.911","-82.687","2021-08-29"
"39161","1987-04-25","M","false","false","usa","detroit","DET","42.409","-83.01","2021-08-29"
"39162","1988-05-12","F","true","false","usa","chicago","MDW","41.786","-87.752","2021-08-29"
"39163","1991-10-02","F","false","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39164","1953-08-10","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39165","1992-02-14","M","true","false","usa","boston","BOS","42.364","-71.005","2021-08-29"
"39166","1984-04-28","F","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39167","1966-09-06","F","true","true","usa","san diego","SAN","32.733","-117.189","2021-08-29"
"39168","1983-05-13","F","true","false","canada","windsor","YQG","42.276","-82.956","2021-08-29"
"39169","1978-05-21","F","true","false","usa","memphis","MEM","35.042","-89.977","2021-08-29"
"39170","1987-08-01","M","false","false","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39171","1986-06-25","M","true","true","usa","detroit","DET","42.409","-83.01","2021-08-29"
"39172","1979-05-05","F","false","false","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39173","1971-04-05","M","true","false","usa","san antonio","RND","29.529","-98.279","2021-08-29"
"39174","1981-07-17","F","false","false","usa","st. petersburg","SPG","27.765","-82.627","2021-08-29"
"39175","1989-05-17","M","false","true","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39176","1973-04-07","F","true","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39177","1971-07-11","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39178","1997-02-06","M","false","false","usa","san jose","SJC","37.362","-121.929","2021-08-29"
"39179","1976-06-10","F","true","false","usa","st. louis","STL","38.748","-90.36","2021-08-29"
"39180","1981-05-11","M","true","false","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39181","1971-07-12","F","false","false","usa","bakersfield","BFL","35.433","-119.057","2021-08-29"
"39182","1972-07-02","F","false","false","usa","atlanta","ATL","33.64","-84.427","2021-08-29"
"39183","1977-06-23","M","true","false","canada","toronto","YTZ","43.627","-79.396","2021-08-29"
"39184","2006-03-19","F","false","false","usa","omaha","OMA","41.302","-95.894","2021-08-29"
"39185","1947-02-09","M","true","false","usa","dallas","DAL","32.847","-96.852","2021-08-29"
"39186","1995-11-09","M","false","false","usa","tampa","MCF","27.849","-82.521","2021-08-29"
"39187","1957-09-21","M","true","false","usa","fayetteville","POB","35.171","-79.014","2021-08-29"
"39188","1982-11-12","M","false","false","usa","nashville","BNA","36.124","-86.678","2021-08-29"
"39189","1984-10-09","M","false","false","usa","san francisco","SFO","37.619","-122.375","2021-08-29"
"39190","1989-01-27","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39191","2006-02-15","M","false","false","usa","san antonio","SKF","29.384","-98.581","2021-08-29"
"39192","1998-08-28","F","false","false","usa","stockton","SCK","37.894","-121.239","2021-08-29"
"39193","2006-10-25","M","false","false","usa","long beach","LGB","33.818","-118.151","2021-08-29"
"39194","1993-01-24","F","false","false","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39195","1984-10-08","M","true","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39196","1987-08-12","F","false","false","usa","oakland","OAK","37.721","-122.221","2021-08-29"
"39197","1994-03-13","F","false","true","usa","denver","DEN","39.858","-104.667","2021-08-29"
"39198","1995-05-17","M","false","false","canada","montreal","YHU","45.517","-73.417","2021-08-29"
"39199","1993-07-10","M","false","false","usa","boston","BOS","42.364","-71.005","2021-08-29"
"39200","1978-03-03","M","false","false","usa","sacramento","MCC","38.667","-121.401","2021-08-29"
"39201","1998-02-13","O","false","false","usa","st. petersburg","SPG","27.765","-82.627","2021-08-29"
"39202","1987-02-02","M","false","false","canada","montreal","YMX","45.68","-74.039","2021-08-29"
"39203","1985-09-05","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39204","1995-11-06","M","false","false","usa","fort worth","FTW","32.82","-97.362","2021-08-29"
"39205","1992-04-03","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2021-08-29"
"39206","1985-11-24","M","false","true","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39207","1982-09-09","M","false","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39208","1974-04-27","F","true","false","usa","baltimore","BWI","39.175","-76.668","2021-08-29"
"39209","1966-04-28","F","true","true","canada","montreal","YHU","45.517","-73.417","2021-08-29"
"39210","1990-10-13","F","true","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39211","1959-03-11","M","true","false","usa","houston","IAH","29.98","-95.34","2021-08-29"
"39212","1984-01-08","M","true","false","usa","honolulu","HNL","21.316","-157.927","2021-08-29"
"39213","1993-11-26","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39214","1958-03-09","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39215","1984-10-03","F","false","false","canada","montreal","YUL","45.468","-73.741","2021-08-29"
"39216","1985-12-23","F","false","true","usa","miami","MIA","25.793","-80.291","2021-08-29"
"39217","1980-10-21","F","true","true","usa","orlando","MCO","28.429","-81.316","2021-08-29"
"39218","1989-09-08","F","false","true","usa","detroit","DET","42.409","-83.01","2021-08-29"
"39219","1977-05-11","M","true","false","usa","new orleans","NBG","29.825","-90.035","2021-08-29"
"39220","1970-05-25","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39221","1990-08-24","F","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39222","2006-03-05","F","false","false","usa","san jose","SJC","37.362","-121.929","2021-08-29"
"39223","1995-06-21","M","false","true","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39224","1975-10-23","M","false","false","usa","milwaukee","MKE","42.947","-87.896","2021-08-29"
"39225","1989-04-13","F","true","false","usa","memphis","MEM","35.042","-89.977","2021-08-29"
"39226","1983-11-02","M","true","true","usa","las vegas","LSV","36.236","-115.034","2021-08-29"
"39227","1973-03-26","M","false","false","usa","montgomery","MXF","32.379","-86.362","2021-08-29"
"39228","1994-03-20","F","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39229","1971-06-02","F","true","true","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39230","1996-04-02","M","false","true","usa","philadelphia","PNE","40.082","-75.011","2021-08-29"
"39231","2006-05-23","F","false","false","canada","toronto","YZD","43.742","-79.466","2021-08-29"
"39232","1973-09-17","F","true","false","usa","houston","EFD","29.607","-95.159","2021-08-29"
"39233","2001-01-12","M","false","false","usa","houston","HOU","29.645","-95.279","2021-08-29"
"39234","1994-12-27","F","false","false","canada","edmonton","YXD","53.573","-113.521","2021-08-29"
"39235","2003-06-17","M","true","false","usa","nashville","BNA","36.124","-86.678","2021-08-29"
"39236","2005-10-28","M","false","false","usa","louisville","LOU","38.228","-85.664","2021-08-29"
"39237","1966-08-03","M","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39238","1990-05-16","M","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39239","1968-04-17","M","true","false","usa","philadelphia","PNE","40.082","-75.011","2021-08-29"
"39240","1977-03-08","F","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39241","1976-08-04","F","true","false","usa","brownsville","BRO","25.907","-97.426","2021-08-29"
"39242","1980-05-23","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2021-08-29"
"39243","1976-08-23","F","false","true","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39244","1958-03-03","F","true","false","usa","memphis","MEM","35.042","-89.977","2021-08-29"
"39245","1984-01-07","F","true","true","usa","baltimore","BWI","39.175","-76.668","2021-08-29"
"39246","1957-06-20","F","false","false","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39247","1995-12-24","M","true","false","usa","houston","IAH","29.98","-95.34","2021-08-29"
"39248","2002-04-15","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39249","1964-11-15","F","true","false","usa","san antonio","SAT","29.534","-98.47","2021-08-29"
"39250","1975-02-26","O","true","false","usa","baltimore","BWI","39.175","-76.668","2021-08-29"
"39251","1992-08-13","F","false","true","canada","quebec","YQB","46.788","-71.398","2021-08-29"
"39252","2003-10-08","M","false","false","usa","sacramento","MCC","38.667","-121.401","2021-08-29"
"39253","1995-07-14","M","false","false","canada","toronto","YTZ","43.627","-79.396","2021-08-29"
"39254","2004-09-17","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-08-29"
"39255","1972-12-26","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-08-29"
"39256","1997-07-26","M","true","true","usa","houston","HOU","29.645","-95.279","2021-08-29"
"39257","1981-12-27","M","true","false","usa","columbus","LCK","39.814","-82.928","2021-08-29"
"39258","1973-09-03","M","false","true","usa","san jose","SJC","37.362","-121.929","2021-08-29"
"39259","1975-12-02","M","false","false","usa","honolulu","HNL","21.316","-157.927","2021-08-29"
"39260","1999-03-25","M","false","false","usa","indianapolis","IND","39.717","-86.294","2021-08-29"
"39261","1985-12-03","M","false","true","canada","toronto","YKZ","43.862","-79.37","2021-08-29"
"39262","2006-10-13","M","false","false","usa","denver","DEN","39.858","-104.667","2021-08-29"
"39263","1979-04-03","F","true","true","usa","indianapolis","IND","39.717","-86.294","2021-08-29"
"39264","1985-11-26","M","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39265","1973-12-22","M","false","false","usa","tucson","TUS","32.116","-110.941","2021-08-29"
"39266","1988-03-26","F","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39267","2003-03-14","M","false","false","usa","orlando","MCO","28.429","-81.316","2021-08-29"
"39268","1993-06-09","F","false","false","usa","houston","EFD","29.607","-95.159","2021-08-29"
"39269","2000-02-19","F","false","false","usa","phoenix","LUF","33.535","-112.383","2021-08-29"
"39270","2001-01-28","F","false","false","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39271","1983-04-18","F","false","false","usa","anchorage","EDF","61.251","-149.806","2021-08-29"
"39272","1978-07-01","F","false","false","usa","san diego","SAN","32.733","-117.189","2021-08-29"
"39273","1977-09-26","F","false","false","usa","brownsville","BRO","25.907","-97.426","2021-08-29"
"39274","1968-09-19","F","false","false","usa","austin","AUS","30.194","-97.67","2021-08-29"
"39275","2006-12-10","F","false","true","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39276","1996-05-16","F","false","false","usa","atlanta","ATL","33.64","-84.427","2021-08-29"
"39277","1980-10-14","F","false","true","usa","louisville","LOU","38.228","-85.664","2021-08-29"
"39278","1988-03-27","F","false","false","usa","san antonio","SAT","29.534","-98.47","2021-08-29"
"39279","1984-11-26","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39280","1967-06-26","F","true","true","canada","gatineau","YND","45.521","-75.564","2021-08-29"
"39281","1977-05-02","M","false","false","usa","houston","IAH","29.98","-95.34","2021-08-29"
"39282","1972-10-03","M","true","false","usa","san diego","SAN","32.733","-117.189","2021-08-29"
"39283","1942-04-25","M","true","false","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39284","1994-04-09","F","false","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39285","2002-07-06","F","false","false","canada","toronto","YZD","43.742","-79.466","2021-08-29"
"39286","1988-01-07","M","true","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39287","1972-08-11","F","true","true","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39288","2004-12-14","M","false","false","usa","el paso","ELP","31.807","-106.378","2021-08-29"
"39289","1978-08-14","F","true","true","usa","nashville","BNA","36.124","-86.678","2021-08-29"
"39290","2006-07-18","F","false","false","usa","seattle","BFI","47.53","-122.302","2021-08-29"
"39291","1983-05-17","F","false","true","usa","newark","EWR","40.692","-74.169","2021-08-29"
"39292","1996-06-18","M","false","false","usa","anchorage","EDF","61.251","-149.806","2021-08-29"
"39293","1965-01-18","F","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39294","2006-01-26","O","false","false","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39295","2005-11-12","M","false","false","usa","columbus","CMH","39.998","-82.892","2021-08-29"
"39296","1990-09-25","F","false","false","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39297","1982-08-21","F","true","false","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39298","2000-06-12","F","true","true","usa","jacksonville","NZC","30.219","-81.876","2021-08-29"
"39299","1958-05-27","M","true","false","usa","columbus","LCK","39.814","-82.928","2021-08-29"
"39300","1986-10-05","F","true","false","canada","hamilton","YHM","43.173","-79.935","2021-08-29"
"39301","1991-04-05","M","false","false","canada","london","YXU","43.036","-81.154","2021-08-29"
"39302","1974-03-09","F","true","false","usa","charlotte","CLT","35.214","-80.943","2021-08-29"
"39303","1975-08-19","M","true","false","usa","houston","EFD","29.607","-95.159","2021-08-29"
"39304","1981-10-02","M","false","false","usa","san antonio","RND","29.529","-98.279","2021-08-29"
"39305","1964-05-01","F","true","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39306","1983-07-07","F","false","true","canada","ottawa","YOW","45.323","-75.669","2021-08-29"
"39307","1969-04-16","F","true","false","usa","rochester","ROC","43.119","-77.672","2021-08-29"
"39308","1984-06-16","M","false","false","canada","montreal","YHU","45.517","-73.417","2021-08-29"
"39309","2000-10-20","M","false","false","usa","oakland","OAK","37.721","-122.221","2021-08-29"
"39310","1972-03-01","M","false","false","usa","philadelphia","PHL","39.872","-75.241","2021-08-29"
"39311","1975-04-16","M","false","false","usa","boston","BOS","42.364","-71.005","2021-08-29"
"39312","1971-09-07","M","false","false","usa","tampa","MCF","27.849","-82.521","2021-08-29"
"39313","1971-12-24","M","true","true","usa","austin","AUS","30.194","-97.67","2021-08-29"
"39314","1996-09-21","M","false","true","usa","phoenix","PHX","33.434","-112.008","2021-08-29"
"39315","2006-02-22","M","false","false","canada","hamilton","YHM","43.173","-79.935","2021-08-29"
"39316","1990-07-28","O","false","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39317","1986-04-21","M","true","false","usa","honolulu","HNL","21.316","-157.927","2021-08-29"
"39318","1968-02-01","M","false","false","canada","hamilton","YHM","43.173","-79.935","2021-08-29"
"39319","1984-12-28","M","false","false","usa","kansas city","MCI","39.297","-94.714","2021-08-29"
"39320","1987-07-07","M","false","false","usa","charlotte","CLT","35.214","-80.943","2021-08-29"
"39321","1998-11-26","M","true","false","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39322","1969-05-27","M","false","false","usa","denver","DEN","39.858","-104.667","2021-08-29"
"39323","1967-10-06","F","false","false","canada","toronto","YTZ","43.627","-79.396","2021-08-29"
"39324","1982-08-04","F","true","false","canada","toronto","YZD","43.742","-79.466","2021-08-29"
"39325","1977-11-25","M","false","false","usa","detroit","DTW","42.212","-83.353","2021-08-29"
"39326","1993-09-20","M","false","false","usa","laredo","LRD","27.544","-99.461","2021-08-29"
"39327","1990-01-03","M","true","true","usa","st. petersburg","SPG","27.765","-82.627","2021-08-29"
"39328","1953-04-02","F","true","false","canada","victoria","YYJ","48.647","-123.426","2021-08-29"
"39329","1987-09-06","F","false","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39330","1994-07-24","M","false","true","usa","los angeles","LAX","33.942","-118.408","2021-08-29"
"39331","1978-05-20","F","true","true","usa","jacksonville","NIP","30.236","-81.681","2021-08-29"
"39332","1993-05-02","M","false","false","canada","toronto","YTZ","43.627","-79.396","2021-08-29"
"39333","1976-08-15","M","false","false","canada","hamilton","YHM","43.173","-79.935","2021-08-29"
"39334","1975-11-23","M","false","false","canada","windsor","YQG","42.276","-82.956","2021-08-29"
"39335","1975-01-07","M","false","false","usa","new york","JFK","40.64","-73.779","2021-08-29"
"39336","1967-03-12","F","false","false","usa","little rock","LIT","34.729","-92.224","2021-08-29"
"39337","2006-11-21","F","false","false","usa","houston","IAH","29.98","-95.34","2021-08-29"
"39338","1987-02-13","F","true","true","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39339","1969-08-03","M","true","true","usa","jacksonville","LRF","34.918","-92.146","2021-08-29"
"39340","1986-09-07","M","false","false","usa","san antonio","SAT","29.534","-98.47","2021-08-29"
"39341","1955-05-26","F","true","false","usa","philadelphia","PNE","40.082","-75.011","2021-08-29"
"39342","1988-03-25","M","false","false","canada","toronto","YKZ","43.862","-79.37","2021-08-29"
"39343","1974-08-06","M","false","false","usa","new york","LGA","40.777","-73.872","2021-08-29"
"39344","1959-03-20","M","true","false","usa","madison","MSN","43.14","-89.337","2021-08-29"
"39345","1990-02-27","F","true","true","canada","toronto","YYZ","43.677","-79.631","2021-08-29"
"39346","1980-04-15","M","true","false","usa","tulsa","TUL","36.198","-95.888","2021-08-29"
"39347","1969-05-19","M","true","true","usa","chicago","ORD","41.979","-87.904","2021-08-29"
