"user_id","gender","age","married","has_children","actual_trips","avg_click","session_count","num_flights","avg_time_btw_booking_departure","avg_checked_baggage","frequency_of_discount_flight","frequency_hotel_discount","booked_seats","total_rooms","total_nights","hotel_booking_count","total_flight_price","total_hotel_price","rfm_recency","rfm_frequency","monetary_value","rfm_frequency_quartile","rfm_recency_quartile","rfm_monetary_quartile","rfm_rank","user_type","perks"
"529677","F","22","false","true","1","17.88","8","0","0","0.00","8","0","0","1","10","1","0","173","48","8","173","3","1","4","4","Gold Members","30% first timer welcome discount"
"529678","F","41","false","false","3","28.11","9","6","2","0.67","9","1","5","5","6","3","2078.08","642.75","39","9","2671.999","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529689","F","46","true","true","4","12.56","9","6","2","0.33","9","1","3","3","37","4","2145.24","517","44","9","2517.7785","1","1","1","1","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"529695","F","37","false","false","5","18.44","9","10","4","0.40","9","0","7","6","11","5","3051.38","366","78","9","3417.38","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529704","F","67","true","false","2","35.89","9","4","37","0.00","9","0","2","1","6","1","4072.56","255","104","9","4327.56","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529734","F","39","true","false","5","15.50","8","8","3","1.00","8","1","5","7","12","5","2473.28","839.00","83","8","3304.908","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"529737","F","46","true","false","0","12.50","8","0","0","0.00","8","0","0","0","0","0","0","0","148","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"529768","M","43","true","false","4","15.00","8","8","3","0.25","8","0","4","3","6","4","2035.99","389","81","8","2315.8140","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"529781","F","44","true","true","3","32.75","8","2","1","1.00","8","0","1","4","10","3","86.24","309","110","8","395.24","3","4","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"529783","F","22","false","false","2","8.44","9","0","0","0.00","9","0","0","3","9","2","0","882","84","9","882","1","3","3","3","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"529787","F","49","true","true","4","17.38","8","8","3","0.75","8","1","4","3","6","4","973.50","277","96","8","1250.50","2","4","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"529801","F","43","false","true","5","16.88","8","8","6","0.75","8","0","4","4","22","5","921.03","1041","54","8","1962.03","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"529831","F","28","false","false","5","16.50","8","8","3","0.50","8","0","4","4","23","5","1199.33","611","94","8","1810.33","2","4","2","2","Gold Members","Young and Free - Flight Only (Priority boarding)"
"529840","M","47","false","false","1","19.63","8","2","1","1.00","8","0","1","0","0","1","109.03","0","84","8","109.03","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"529845","F","37","true","false","2","11.80","10","4","1","0.00","10","0","2","2","8","2","198.32","218","58","10","416.32","1","2","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529857","F","69","true","false","1","14.33","9","0","0","0.00","9","0","0","1","24","1","0","224","87","9","224","1","4","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529879","F","38","false","false","4","31.88","8","8","4","0.75","8","0","4","4","11","4","1222.38","544","50","8","1766.38","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"529887","F","39","false","true","1","10.38","8","2","1","1.00","8","0","1","1","0","1","590.21","118","112","8","708.21","3","4","3","3","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"529913","F","35","false","false","0","7.25","8","0","0","0.00","8","0","0","0","0","0","0","0","44","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"529940","F","66","true","true","3","15.33","9","4","2","1.00","9","0","2","2","5","3","326.80","349","45","9","675.80","1","1","3","3","Platinum Members","Senior Citizens - Hotel Only (Senior Priority Check in)"
"529972","F","56","true","true","3","13.63","8","4","1","1.00","8","1","4","5","35","3","1413.60","292.4","94","8","1644.604","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"530004","M","43","false","false","2","19.00","8","4","2","0.50","8","0","2","1","6","2","544.56","262","89","8","777.564","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530039","F","42","false","false","4","22.13","8","8","4","0.50","8","0","6","5","8","4","1340.56","509","60","8","1849.56","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530090","F","43","false","true","3","13.00","9","5","2","0.67","9","1","3","3","5","3","888.91","657.8","53","9","1546.71","1","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530118","F","43","false","false","5","19.75","8","10","5","1.00","8","0","5","5","7","5","1193.01","1112","47","8","2272.7495","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530188","F","37","false","false","4","20.22","9","8","3","1.25","9","0","6","6","14","4","2211.22","583","42","9","2794.22","1","1","1","1","Platinum Members","30% first timer welcome discount"
"530196","F","17","false","false","3","34.88","8","4","35","1.00","8","0","4","2","7","2","1604.46","813","50","8","2417.46","4","2","1","1","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"530199","F","46","true","false","3","41.75","8","2","1","1.00","8","0","2","4","17","2","82.54","152","48","8","234.54","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530213","F","49","true","false","3","14.33","9","6","3","0.67","9","0","3","3","7","3","795.66","339","79","9","1134.66","1","3","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530223","F","40","true","false","3","9.75","8","4","2","0.50","8","1","2","4","6","3","654.85","323.9","45","8","978.75","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530240","F","46","false","true","2","18.75","8","4","2","1.00","8","1","3","3","7","2","1289.96","453.20","130","8","1675.0780","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"530277","F","47","false","true","5","22.00","8","10","4","0.60","8","0","6","6","18","5","1853.13","775","44","8","2628.13","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530278","F","54","false","false","4","17.25","8","8","3","0.25","8","0","6","5","1","4","1404.49","728","54","8","2109.986","1","2","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530282","F","38","false","false","5","20.63","8","8","4","0.25","8","0","4","5","14","5","724.47","482","56","8","1206.47","2","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530298","F","36","false","true","3","14.22","9","4","1","0.00","9","1","2","4","9","3","673.36","387.6","99","9","1045.3755","1","4","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530315","M","57","false","false","2","13.44","9","4","2","0.50","9","1","2","2","5","2","753.15","190.05","98","9","943.20","1","4","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530322","M","45","false","true","2","13.88","8","3","2","1.50","8","0","2","2","3","2","406.87","612","107","8","1018.87","2","4","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"530329","F","52","true","true","1","18.50","10","2","1","1.00","10","0","1","0","0","1","705.79","0","41","10","494.053","1","1","4","4","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530365","F","51","true","false","2","16.38","8","4","1","0.50","8","1","2","2","6","2","382.87","177.8","67","8","555.059","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530371","F","32","true","true","3","17.38","8","2","1","0.00","8","0","1","4","6","3","668.52","511","109","8","1179.52","2","4","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"530374","F","33","true","false","2","11.78","9","4","2","0.50","9","1","2","2","7","2","534.95","256.3","108","9","791.25","1","4","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530379","F","43","true","false","1","16.20","10","2","1","0.00","10","0","1","1","0","1","222.8","138","38","10","360.8","1","1","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530383","F","31","false","false","3","15.75","8","6","2","0.67","8","0","3","2","5","3","1185.62","199","49","8","1384.62","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530385","F","44","true","false","3","18.00","8","6","3","0.33","8","0","3","3","5","3","1084.62","386","44","8","1439.695","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530421","M","47","true","false","4","16.44","9","7","3","0.25","9","0","5","5","14","4","1391.85","728","80","9","2032.664","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530427","M","45","false","false","3","27.75","8","4","2","1.00","8","1","2","4","8","3","1270.67","407.9","83","8","1678.57","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530453","F","17","false","false","0","7.56","9","0","0","0.00","9","0","0","0","0","0","0","0","47","9","0","1","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"530463","F","39","false","false","6","25.00","8","12","5","0.17","8","2","10","9","10","6","4030.55","1119.50","84","8","4711.077","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530468","F","38","true","true","4","14.38","8","7","3","0.25","8","0","6","6","6","4","2076.14","885","121","8","2961.14","4","4","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530514","F","53","true","true","4","30.44","9","4","1","1.00","9","0","2","3","4","3","649.24","499","63","9","1082.1325","1","2","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530543","M","38","false","true","5","19.63","8","10","5","0.80","8","0","5","4","11","5","2136.07","1171","56","8","3255.6650","4","2","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530563","M","47","true","true","4","18.00","8","8","4","1.00","8","1","7","7","12","4","2884.90","583.8","77","8","3312.599","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530579","F","51","true","false","4","13.56","9","8","2","0.25","9","1","8","8","7","4","3602.52","385.8","64","9","3978.990","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530581","M","18","true","true","1","13.25","8","0","0","0.00","8","0","0","1","10","1","0","176","67","8","176","3","3","4","4","Silver Members","30% first timer welcome discount"
"530585","F","47","false","false","4","17.13","8","6","4","0.67","8","0","3","4","9","4","1078.21","424","94","8","1502.21","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530592","F","24","false","false","4","19.38","8","4","2","1.00","8","1","3","6","16","4","1021.53","824.95","38","8","1846.48","1","1","2","2","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"530599","F","25","false","false","1","11.00","8","0","0","0.00","8","0","0","1","8","1","0","205","51","8","205","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"530607","M","28","false","false","2","18.13","8","4","2","0.50","8","0","2","2","4","2","695.36","361","96","8","1056.36","2","4","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"530625","F","43","false","true","2","15.88","8","4","2","0.50","8","0","2","2","9","2","525.78","300","127","8","825.78","3","4","3","3","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530627","F","39","false","false","3","11.75","8","6","3","0.67","8","1","3","2","4","3","906.22","484.9","59","8","1391.12","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530633","M","63","true","false","0","14.00","8","0","0","0.00","8","0","0","0","0","0","0","0","94","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"530645","F","37","false","false","6","23.63","8","10","5","0.33","8","1","8","8","6","6","2299.88","605.8","71","8","2905.68","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530649","F","50","true","false","4","15.56","9","6","3","1.00","9","2","5","7","14","4","1867.05","320.00","55","9","2187.05","1","2","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530656","F","42","true","false","2","11.75","8","3","2","0.00","8","0","2","2","4","2","833.14","281","70","8","1114.14","2","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530665","F","38","false","false","3","16.75","8","5","3","0.67","8","0","3","3","12","3","834.10","485","103","8","1319.10","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530666","F","30","false","false","2","15.63","8","4","2","1.00","8","0","2","1","1","2","783.23","113","45","8","896.23","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530667","F","39","true","true","5","49.00","9","8","4","0.75","9","2","5","4","24","4","3184.98","368.50","59","9","3553.48","1","2","1","1","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530672","F","59","false","false","0","14.63","8","0","0","0.00","8","0","0","0","0","0","0","0","70","8","0","4","3","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"530673","M","60","true","true","0","12.00","8","0","0","0.00","8","0","0","0","0","0","0","0","78","8","0","4","3","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"530687","F","50","true","true","4","17.38","8","8","4","0.50","8","1","6","6","8","4","1850.86","502.95","75","8","2300.585","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530719","F","49","false","false","4","14.78","9","7","3","0.75","9","1","4","4","8","4","638.41","634.8","58","9","1224.6505","1","2","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530720","F","43","true","false","4","20.50","8","10","34","0.80","8","1","7","2","4","3","6021.28","571.4","36","8","6592.68","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530724","F","40","false","false","7","23.50","10","14","5","0.43","10","2","7","6","16","7","2936.65","812.35","39","10","3749.00","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530739","F","25","false","false","1","16.78","9","2","1","1.00","9","0","1","1","7","1","356.93","114","74","9","470.93","1","3","4","4","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"530743","F","56","false","false","3","15.38","8","6","3","1.00","8","0","4","3","3","3","836.87","468","122","8","1250.754","2","4","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530754","F","37","false","true","5","19.67","9","8","3","0.75","9","0","4","4","18","5","2345.76","609","40","9","2907.785","1","1","1","1","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530773","F","46","true","true","3","13.00","8","6","2","0.67","8","0","4","3","13","3","1786.16","504","62","8","2194.466","4","2","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530775","F","50","true","false","3","9.25","8","6","3","1.00","8","1","3","2","6","3","1741.65","266.80","104","8","2008.45","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530797","F","25","false","false","2","22.00","8","4","2","0.00","8","0","2","2","3","2","740.94","233","84","8","973.94","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"530801","M","44","false","true","3","13.88","8","4","1","1.00","8","1","2","3","6","3","1304.47","671.25","107","8","1975.72","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530810","F","39","true","false","3","16.25","8","5","3","0.33","8","0","3","3","7","3","1068.52","569","73","8","1637.52","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"530811","F","18","false","true","3","16.25","8","2","28","1.00","8","0","2","2","9","3","2264.16","253","46","8","2517.16","4","1","1","1","Silver Members","30% first timer welcome discount"
"530833","F","48","true","true","2","16.56","9","2","1","1.00","9","0","1","2","12","2","393.98","310","69","9","703.98","1","3","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"530869","F","34","false","true","1","10.88","8","0","0","0.00","8","0","0","1","3","1","0","260","85","8","260","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"530873","M","20","false","true","0","7.13","8","0","0","0.00","8","0","0","0","0","0","0","0","39","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"530881","F","37","false","true","4","15.00","8","8","3","0.25","8","0","4","4","11","4","1205.82","621","90","8","1826.82","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"530906","F","51","true","false","1","11.25","8","2","1","1.00","8","1","1","1","2","1","611.65","275.50","151","8","887.15","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"530949","F","39","true","false","2","15.63","8","4","2","0.50","8","0","4","4","14","2","860.96","746","58","8","1606.96","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530950","F","39","false","false","4","21.50","8","6","2","0.67","8","0","3","3","16","4","1555.43","433","74","8","1988.43","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"530978","F","54","true","false","6","18.22","9","10","3","0.80","9","0","5","7","12","6","1794.23","1255","92","9","2989.5040","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531006","M","40","false","true","2","9.78","9","4","2","0.00","9","0","2","2","11","2","868.53","264","121","9","1076.744","1","4","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531009","M","52","true","false","5","23.13","8","8","3","0.50","8","0","5","6","27","5","2943.49","648","97","8","3591.49","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531016","M","40","false","false","6","17.88","8","8","3","0.50","8","1","4","7","27","6","1128.51","970.0","64","8","2086.274","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531020","M","48","false","false","5","20.25","8","10","6","0.60","8","0","6","6","5","5","2168.27","1541","51","8","3537.762000000000042877","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531027","F","46","true","true","3","15.00","9","6","2","1.33","9","0","4","3","3","3","1800.14","251","75","9","2051.14","1","3","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531031","F","79","true","false","2","17.38","8","2","35","1.00","8","0","2","3","12","2","3403.64","348","68","8","3751.64","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531054","F","40","false","false","4","18.38","8","7","4","0.25","8","1","5","3","7","4","1611.02","824.45","106","8","2343.49","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531073","F","32","false","false","4","24.22","9","6","2","0.33","9","0","3","4","10","4","1149.43","377","98","9","1526.43","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531094","F","29","false","false","3","13.75","8","6","2","1.00","8","1","6","6","8","3","985.46","473.90","71","8","1411.6675","2","3","2","2","Gold Members","Young and Free - Flight Only (Priority boarding)"
"531109","F","49","true","true","4","17.13","8","8","4","1.00","8","1","4","4","5","4","961.91","372.6","68","8","1334.0565","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"531143","F","48","true","false","4","16.25","8","8","4","0.50","8","0","6","6","11","4","3014.76","401","73","8","3248.497","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531144","F","56","true","true","3","16.00","8","6","2","1.00","8","2","6","6","4","3","1037.55","629.25","96","8","1666.80","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"531158","F","40","false","false","5","25.75","8","10","5","0.80","8","1","6","6","7","5","2287.91","1148.6","44","8","3436.51","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531198","F","25","false","false","2","9.78","9","2","1","0.00","9","0","1","3","12","2","322.45","173","44","9","495.45","1","1","4","4","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"531204","M","42","true","false","3","16.13","8","3","2","0.50","8","0","2","3","14","3","633.22","597","38","8","1174.174","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531217","F","52","true","true","4","17.38","8","8","4","0.00","8","0","4","3","2","4","1381.40","531","124","8","1897.4825","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531253","F","51","true","true","5","23.63","8","8","3","1.00","8","1","7","8","18","5","4050.39","813.15","77","8","4863.54","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531255","F","36","true","true","0","12.75","8","0","0","0.00","8","0","0","0","0","0","0","0","96","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531322","F","37","false","true","4","24.67","9","6","3","0.33","9","1","3","5","8","4","1096.16","832.10","44","9","1879.563","1","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531339","F","43","true","false","2","31.22","9","6","43","1.00","9","0","5","0","0","1","5739.13","0","43","9","5739.13","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531344","F","48","false","false","2","9.50","8","4","2","0.50","8","0","2","2","12","2","1750.51","262","50","8","2012.51","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531361","F","32","false","true","2","11.38","8","4","32","0.50","8","0","3","1","4","2","3621.85","174","72","8","3795.85","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531373","F","50","false","true","3","14.89","9","4","2","0.50","9","0","2","3","15","3","947.17","355","65","9","1302.17","1","3","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531386","F","52","true","false","6","17.88","8","10","5","0.40","8","0","5","6","24","6","2537.39","1018","47","8","3555.39","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531427","F","54","true","false","4","20.63","8","10","72","0.60","8","0","7","3","6","3","4551.42","622","46","8","5173.42","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531431","F","51","true","false","6","19.88","8","12","6","0.50","8","1","12","11","15","6","4693.70","1291.40","44","8","5826.221","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531447","F","56","true","false","5","18.88","8","10","5","0.20","8","0","5","4","10","5","2977.91","720","46","8","3660.0820","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531456","F","19","false","false","2","7.25","8","0","0","0.00","8","0","0","4","5","2","0","167","52","8","167","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"531467","F","34","false","false","5","27.88","8","10","5","0.20","8","1","7","6","17","5","2895.76","1170.1","66","8","4065.86","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531471","F","45","true","false","4","19.89","9","8","3","1.25","9","0","6","5","7","4","1648.60","373","67","9","2021.60","1","3","2","2","Platinum Members","Couple Explorers - Hotel Only (1 Night Romantic dinner)"
"531475","M","17","false","false","0","8.11","9","0","0","0.00","9","0","0","0","0","0","0","0","75","9","0","1","3","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531499","F","38","true","false","3","21.25","8","6","2","0.67","8","0","4","4","12","3","1196.18","619","82","8","1815.18","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"531500","F","78","true","false","1","14.00","8","0","0","0.00","8","0","0","1","9","1","0","42","123","8","42","4","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531511","F","45","false","false","3","17.67","9","6","2","0.67","9","0","3","3","8","3","697.14","454","59","9","1151.14","1","2","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531512","F","39","false","false","1","9.38","8","2","1","0.00","8","0","1","1","4","1","275.27","288","176","8","563.27","3","4","4","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531557","F","49","true","false","6","20.63","8","11","5","0.83","8","1","7","7","19","6","2255.03","1190.4","80","8","3248.7785","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531562","F","23","false","true","2","22.50","8","0","0","0.00","8","0","0","3","5","2","0","319","83","8","319","3","3","4","4","Silver Members","30% first timer welcome discount"
"531568","F","41","false","false","5","16.88","8","8","3","0.25","8","1","6","7","9","5","1647.91","876.5","153","8","2505.2505","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531615","F","20","false","true","1","18.50","8","2","46","0.00","8","0","1","0","0","1","406.27","0","45","8","406.27","3","1","4","4","Gold Members","30% first timer welcome discount"
"531620","F","71","true","false","0","17.75","8","0","0","0.00","8","0","0","0","0","0","0","0","103","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531625","F","34","true","false","2","12.50","8","2","1","0.00","8","1","1","2","8","2","294.9","315.70","127","8","610.60","3","4","4","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531650","F","35","false","false","3","11.13","8","4","2","0.50","8","0","2","2","4","3","983.77","360","82","8","1343.77","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"531654","F","47","false","false","3","38.50","8","8","48","0.50","8","0","4","1","6","2","7002.22","158","81","8","7160.22","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531663","F","48","false","true","2","17.22","9","4","2","0.50","9","0","2","2","3","2","352.44","225","38","9","574.8105","1","1","4","4","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531670","F","56","true","false","3","18.50","8","4","2","0.00","8","1","2","3","20","3","988.05","416.50","54","8","1404.55","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531682","F","22","false","true","0","9.00","8","0","0","0.00","8","0","0","0","0","0","0","0","158","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531735","F","21","false","false","0","11.88","8","0","0","0.00","8","0","0","0","0","0","0","0","131","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531739","F","39","false","false","4","14.63","8","8","4","0.50","8","1","5","5","7","4","1519.12","770.90","52","8","2224.8225","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531744","F","53","true","false","5","21.00","8","8","3","0.50","8","0","4","5","13","5","1054.79","514","89","8","1568.79","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"531745","F","23","false","false","1","25.00","8","4","33","0.00","8","0","2","0","0","0","2942.34","0","53","8","2942.34","4","2","1","1","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"531771","F","51","true","true","3","12.88","8","6","2","0.33","8","1","6","6","2","3","2329.71","632.55","45","8","2277.1315","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531777","F","39","false","false","1","15.88","8","2","1","0.00","8","0","1","1","2","1","144.52","307","38","8","451.52","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"531789","F","41","true","false","3","14.50","8","6","3","0.67","8","1","3","2","8","3","1678.15","457","131","8","2135.15","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531795","F","70","false","false","1","10.50","8","2","1","1.00","8","0","1","1","12","1","472.69","82","77","8","554.69","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531803","F","24","false","false","0","11.63","8","0","0","0.00","8","0","0","0","0","0","0","0","97","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531807","F","37","false","false","3","18.11","9","6","3","0.33","9","0","3","3","8","3","1590.53","390","55","9","1980.53","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531824","F","32","false","false","4","21.56","9","8","4","0.75","9","0","5","5","4","4","1819.24","840","48","9","2659.24","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
